orig.ident,nCount_RNA,nFeature_RNA,perturbation,gRNA_UMI_count,replicate,perturbation_2,library,cancer,celltype,organism,disease,tissue_type,perturbation_type,perturbation_type_2,ncounts,ngenes,percent_mito,percent_ribo,nperts,guide_id,target,mixscale_score
SeuratProject,1960,426,ES.sg14.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6433,2155,3.9483912,27.592104,1,ES.sg14.DGKA,DGKA,1
SeuratProject,2286,511,ES.sg27.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7358,2164,3.7510192,34.846424,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,900,276,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2608,1141,1.9555215,25.95859,1,ES.sg22.LCP2,LCP2,2.352278668
SeuratProject,924,309,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2912,1249,2.918956,30.837912,1,ES.sg42.NonTarget.CTRL125,NonTarget,0
SeuratProject,826,284,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2694,1151,2.33853,32.92502,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1720,422,ES.sg26.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5551,1976,4.737885,29.850477,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,2193,511,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6554,2352,1.9072322,21.330484,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,2630,553,ES.sg19.HAVCR2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9985,2975,3.084627,28.683025,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,2524,509,ES.sg10.CD5,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7857,2570,3.054601,23.04951,1,ES.sg10.CD5,CD5,1
SeuratProject,1677,410,ES.sg21.LAG3,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5869,2144,3.1521554,28.011587,1,ES.sg21.LAG3,LAG3,1
SeuratProject,4022,684,ES.sg25.MEF2D,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12085,3090,4.4269757,31.088125,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,1337,393,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4465,1582,4.18813,40.335945,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,3154,594,ES.sg3.BTLA,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12442,3328,2.5960457,28.813696,1,ES.sg3.BTLA,BTLA,1
SeuratProject,1845,426,ES.sg25.MEF2D,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5388,1898,2.4684484,25.853748,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,2320,526,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7188,2368,2.5319977,26.405119,1,ES.sg15.DGKA,DGKA,1
SeuratProject,2026,400,ES.sg26.PDCD1,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7314,2059,3.8282745,35.343178,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1900,500,ES.sg31.SOCS1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5094,1850,3.0231645,25.559483,1,ES.sg31.SOCS1,SOCS1,1
SeuratProject,1352,385,ES.sg19.HAVCR2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4964,1894,2.0145044,29.331184,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,1189,360,ES.sg14.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3386,1453,4.2232723,26.96397,1,ES.sg14.DGKA,DGKA,1
SeuratProject,888,279,ES.sg26.PDCD1,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3010,1253,3.1561463,33.521595,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1224,368,ES.sg27.PDCD1,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4667,1882,3.7925863,28.969358,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,1387,360,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4260,1632,3.028169,26.90141,1,ES.sg45.NonTarget.CTRL232,NonTarget,0
SeuratProject,2637,477,ES.sg0.ARID1A,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9279,2644,3.3947623,29.076408,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,4420,693,ES.sg7.CBLB,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15448,3585,3.5862248,31.12377,1,ES.sg7.CBLB,CBLB,-0.646139026
SeuratProject,1233,375,ES.sg23.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3553,1482,3.0959752,27.920067,1,ES.sg23.LCP2,LCP2,-0.311012104
SeuratProject,2937,516,ES.sg24.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10860,2982,3.655617,28.471455,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,2234,463,ES.sg26.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7767,2368,3.6822455,28.56959,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,5932,850,ES.sg24.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,18341,4200,4.1001034,22.185268,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,773,201,ES.sg33.STAT6,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2638,1014,0.11372252,31.46323,1,ES.sg33.STAT6,STAT6,1
SeuratProject,2827,648,ES.sg10.CD5,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8830,2553,3.8278596,33.96376,1,ES.sg10.CD5,CD5,1
SeuratProject,1117,293,ES.sg24.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3098,1243,2.6145902,25.984507,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,3396,571,ES.sg34.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11973,2917,3.516245,31.855007,1,ES.sg34.TCEB2,TCEB2,0.867898278
SeuratProject,3215,595,ES.sg14.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11033,2971,3.5257862,30.136862,1,ES.sg14.DGKA,DGKA,1
SeuratProject,2450,497,ES.sg0.ARID1A,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8216,2358,2.9454722,34.1407,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1915,442,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7060,2244,3.286119,32.209633,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3009,571,ES.sg14.DGKA,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9939,2917,4.6181707,28.906328,1,ES.sg14.DGKA,DGKA,1
SeuratProject,2301,491,ES.sg32.STAT6,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7292,2118,1.9747669,36.560616,1,ES.sg32.STAT6,STAT6,1
SeuratProject,2917,579,ES.sg20.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7982,2542,2.392884,21.410673,1,ES.sg20.LAG3,LAG3,1
SeuratProject,1631,413,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4931,1801,3.690935,27.580612,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1473,384,ES.sg12.CDKN1B,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4891,1845,2.4943774,29.728071,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,1447,410,ES.sg39.TNFRSF9,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4474,1855,4.3361645,24.92177,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,5296,756,ES.sg25.MEF2D,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17030,3738,3.9988256,27.99178,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,1250,395,ES.sg19.HAVCR2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3743,1505,1.4694096,31.71253,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,1822,415,ES.sg24.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5793,2067,2.0542033,23.252201,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,3506,565,ES.sg25.MEF2D,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10828,2759,3.8326561,29.266716,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,1469,395,ES.sg9.CD3D,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4768,1821,5.3691278,31.333893,1,ES.sg9.CD3D,CD3D,0.891854998
SeuratProject,1399,319,ES.sg31.SOCS1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4543,1600,3.653973,31.653093,1,ES.sg31.SOCS1,SOCS1,1
SeuratProject,6516,924,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,20160,4250,6.200397,29.712301,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2296,446,ES.sg6.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7743,2380,2.9058504,27.366653,1,ES.sg6.CBLB,CBLB,0.236905372
SeuratProject,1283,310,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3607,1312,2.8278348,31.549765,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3877,669,ES.sg2.BTLA,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12750,3518,7.670588,23.858824,1,ES.sg2.BTLA,BTLA,1
SeuratProject,2467,545,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7749,2404,2.8003614,30.300684,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1391,359,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4312,1556,2.5046382,31.516697,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,1076,319,ES.sg22.LCP2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4128,1501,2.8585272,38.590115,1,ES.sg22.LCP2,LCP2,0.344682997
SeuratProject,1136,322,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3806,1325,2.3909616,38.780872,1,ES.sg21.LAG3,LAG3,1
SeuratProject,3174,552,ES.sg37.TMEM222,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11014,2928,3.0688214,30.733612,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,1349,417,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4214,1768,2.6340768,25.24917,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1746,382,ES.sg15.DGKA,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5214,1827,2.9152281,25.66168,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3017,601,ES.sg25.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10016,2869,3.973642,27.735622,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,2872,512,ES.sg37.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9988,2872,7.148578,26.561874,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,5230,846,ES.sg10.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16672,3942,4.1626678,28.292946,1,ES.sg10.CD5,CD5,1
SeuratProject,3269,607,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9893,2940,3.2548265,24.46174,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,2844,653,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9621,2845,4.032845,33.052696,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,2411,468,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7919,2243,3.3716378,31.93585,1,ES.sg41.NonTarget.CTRL198,NonTarget,0
SeuratProject,4232,709,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13245,3382,2.9898074,26.553417,1,ES.sg35.TCEB2,TCEB2,1.07986691
SeuratProject,4390,652,ES.sg10.CD5,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17025,3749,3.917768,31.277533,1,ES.sg10.CD5,CD5,1
SeuratProject,4354,693,ES.sg4.C10orf54,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14539,3613,2.764977,26.473623,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2783,521,ES.sg15.DGKA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9747,2776,2.7393043,28.254848,1,ES.sg15.DGKA,DGKA,1
SeuratProject,3261,608,ES.sg16.DGKZ,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11497,3002,4.209794,33.547882,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2472,496,ES.sg18.HAVCR2,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8724,2470,3.8399816,32.62265,1,ES.sg18.HAVCR2,HAVCR2,1
SeuratProject,2216,443,ES.sg26.PDCD1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7505,2296,4.9033976,31.472351,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1814,428,ES.sg10.CD5,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6043,1893,3.673672,33.609135,1,ES.sg10.CD5,CD5,1
SeuratProject,5082,781,ES.sg2.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17809,3927,4.958167,32.146667,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1768,483,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5393,2015,6.2117558,29.83497,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,2681,494,ES.sg10.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7704,2318,3.2580478,26.311007,1,ES.sg10.CD5,CD5,1
SeuratProject,5286,749,control,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17609,3645,3.969561,31.353285,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,1842,467,ES.sg4.C10orf54,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6460,2306,4.303406,27.848297,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,1654,446,ES.sg16.DGKZ,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6179,2147,3.6089983,34.95711,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1162,336,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3782,1438,2.5912216,35.21946,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2286,486,ES.sg30.SOCS1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7890,2593,4.017744,26.23574,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,4111,658,ES.sg21.LAG3,5,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15235,3543,3.577289,31.28323,1,ES.sg21.LAG3,LAG3,1
SeuratProject,2074,472,ES.sg6.CBLB,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7654,2382,5.291351,33.681736,1,ES.sg6.CBLB,CBLB,-0.859645345
SeuratProject,847,245,ES.sg16.DGKZ,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2892,1155,3.3540802,36.929462,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,846,287,ES.sg29.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2797,1163,1.2155881,34.966034,1,ES.sg29.RASA2,RASA2,1
SeuratProject,3595,596,ES.sg16.DGKZ,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12059,2917,3.7731154,36.039474,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2624,548,ES.sg13.CDKN1B,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9874,2924,4.2232122,29.511848,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,4875,761,ES.sg16.DGKZ,6,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16944,3830,1.2865912,27.868273,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2439,526,ES.sg19.HAVCR2,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8108,2644,4.440059,27.158361,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,2381,505,ES.sg36.TMEM222,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6536,2055,4.0697675,29.085068,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,2184,506,ES.sg6.CBLB,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6310,2060,2.9160063,26.73534,1,ES.sg6.CBLB,CBLB,0.570056181
SeuratProject,1312,387,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4383,1644,4.312115,33.903717,1,ES.sg21.LAG3,LAG3,1
SeuratProject,1355,351,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4033,1512,1.6364989,29.531366,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3821,604,ES.sg39.TNFRSF9,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12492,3268,3.506244,25.184118,1,ES.sg39.TNFRSF9,TNFRSF9,1
SeuratProject,2430,499,ES.sg35.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7837,2445,3.368636,28.033686,1,ES.sg35.TCEB2,TCEB2,0.811105969
SeuratProject,3469,592,ES.sg2.BTLA,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10792,2919,4.3365455,28.224611,1,ES.sg2.BTLA,BTLA,1
SeuratProject,3125,571,ES.sg22.LCP2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9296,2949,4.0124784,17.491394,1,ES.sg22.LCP2,LCP2,1.087855193
SeuratProject,1637,384,ES.sg25.MEF2D,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5567,2012,1.9400036,29.531166,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,2704,578,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8999,2639,3.3559284,32.3147,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,3251,562,ES.sg2.BTLA,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10533,2790,3.9210103,31.016804,1,ES.sg2.BTLA,BTLA,1
SeuratProject,5281,717,ES.sg5.C10orf54,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17828,3941,4.2461295,28.488894,1,ES.sg5.C10orf54,C10orf54,1
SeuratProject,2482,473,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8375,2401,3.797015,31.61791,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3481,668,ES.sg11.CD5,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11037,3001,3.6694753,29.70916,1,ES.sg11.CD5,CD5,1
SeuratProject,3903,690,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12635,3211,3.5931935,29.323309,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,3023,589,ES.sg11.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10552,3020,3.7717967,27.558756,1,ES.sg11.CD5,CD5,1
SeuratProject,2345,498,ES.sg11.CD5,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7281,2183,2.6370003,28.43016,1,ES.sg11.CD5,CD5,1
SeuratProject,1357,334,ES.sg24.MEF2D,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4085,1546,3.3292534,26.731947,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,2153,489,ES.sg28.RASA2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6682,2189,5.1032624,30.933851,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1646,410,ES.sg34.TCEB2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5048,1738,4.7543583,34.528526,1,ES.sg34.TCEB2,TCEB2,-0.060914885
SeuratProject,3062,576,ES.sg11.CD5,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11744,3215,3.9850137,29.853542,1,ES.sg11.CD5,CD5,1
SeuratProject,2007,480,ES.sg30.SOCS1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5989,1984,2.220738,29.170145,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,5287,846,control,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16152,3701,3.6466072,29.049034,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,1018,301,ES.sg21.LAG3,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3395,1342,2.7098675,33.755524,1,ES.sg21.LAG3,LAG3,1
SeuratProject,1513,373,ES.sg16.DGKZ,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5247,1819,5.0314465,32.85687,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,3223,583,ES.sg38.TNFRSF9,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12211,3219,3.906314,31.013021,1,ES.sg38.TNFRSF9,TNFRSF9,1
SeuratProject,2860,530,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9835,2808,4.0264363,30.889679,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,5943,832,ES.sg19.HAVCR2,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,21402,4278,3.8734698,30.99243,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,878,223,ES.sg25.MEF2D,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,2851,1096,2.9463346,35.215714,1,ES.sg25.MEF2D,MEF2D,1
SeuratProject,1262,341,control,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4046,1678,2.5457242,23.677706,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,4312,612,ES.sg29.RASA2,4,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,16795,3610,3.191426,29.740993,1,ES.sg29.RASA2,RASA2,1
SeuratProject,1537,349,ES.sg26.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4549,1601,3.429325,27.984173,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1119,374,ES.sg22.LCP2,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3433,1443,2.3594525,29.303816,1,ES.sg22.LCP2,LCP2,0.51128207
SeuratProject,2104,458,control,3,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6376,2043,3.638645,29.830614,1,ES.sg45.NonTarget.CTRL232,NonTarget,0
SeuratProject,2628,547,ES.sg26.PDCD1,1,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7075,2384,8.127209,22.261484,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,2789,528,ES.sg26.PDCD1,2,D1,Stim,D1_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9527,2635,2.3827019,29.831007,1,ES.sg26.PDCD1,PDCD1,1
